title,category
Conheça 5 grandes bairros que se destacam para visitar pela Europa,turismo
Saúde responde: posso usar no cotovelo pomada para herpes ocular?,equilibrioesaude
Cresce o número de países que tentam censurar a internet,tec
PlayStation volta a ter ameaça dos rivais,tec
Segunda geração de caneta 3D tenta financiamento no Kickstarter,tec
"Juíza admite vazamento, mas nega anulação da prova de redação do Enem",educacao
"Misturando tradição e modernidade, Omã vira destino turístico",turismo
Procurador do Piauí pede na Justiça anulação da prova de redação do Enem,educacao
Maurício Tuffani: A pesquisa sobre cartas de Chico Xavier,ciencia
"Medidas da prefeitura para expandir creches são controversas, diz educador",educacao
Mensageiro Sideral: Visite Marte em realidade virtual,ciencia
"Novas creches da prefeitura terão mais crianças, diz Chalita; veja vídeo",educacao
Nova York busca entendimento entre usuários e vizinhos de Airbnb,turismo
Objetivo abre concurso de bolsas para cursinho; prova será neste sábado,educacao
Cometa visitado por sonda é tão pouco denso que flutuaria no mar,ciencia
"Mercado de tecnologia deve crescer 5% no Brasil em 2015, diz IDC",tec
Biólogo ateu Richard Dawkins lê em vídeo cartas de ódio que recebe,ciencia
Drones são usados no tráfico de drogas na fronteira do México com os EUA,tec
WhatsApp bane por 24h usuários que utilizam apps de terceiros,tec
"Sisu bate recorde com 2,7 milhões de inscritos",educacao
Microsoft lançará Office 2016 neste ano,tec
Twitter passa a mostrar mensagens de 'enquanto você estava fora',tec
"Não há risco de superaquecimento em processador da Qualcomm, diz LG",tec
"Google planeja vender serviço de celular nos EUA, diz jornal",tec
LG começará a vender G Flex 2 na semana que vem na Coreia do Sul,tec
Fuvest divulga lista de livros obrigatórios para vestibular 2016,educacao
eBay anuncia corte de 7% de sua força de trabalho antes de separar PayPal,tec
"Samsung não usará processadores da Qualcomm no novo Galaxy S, diz site",tec
"#hashtag: Metade dos posts sobre 'pau de selfie' nas redes sociais é piada, #apontaestudo",tec
Inscrições para o Sisu terminam nesta quinta,educacao
"Com 'caminhonetona', brasileiros fazem viagem inédita à Antártida",ciencia
"Na Antártida, não faça xixi contra o vento, recomenda cientista",ciencia
"Em Abricó, no Rio, há 'stand up pelado' entre as opções de lazer",turismo
"""Aqui não é zoológico"", diz entidade de Massarandupió, em Entre Rios (BA)",turismo
"Olho de Boi, em Búzios (RJ), surpreende com a vista",turismo
"Em Tambaba, no município de Conde (PB), homem, só com mulher",turismo
'Turismo' visitou as oito praias de nudismo oficiais do Brasil; leia relatos,turismo
"Em mochilão pelo Uruguai, fotógrafo reparou nas cores; veja as fotos",turismo
"Na praia da Galheta, em Florianópolis (SC), nudez não é obrigatória",turismo
"Pedras Altas, em Palhoça (SC), tem mar com cara de piscina natural",turismo
"Opinião: sensualidade tem a ver com ser capaz de relaxar, não com nudez",turismo
"Veja hotéis em São Paulo que oferecem ""day use"" com piscina",turismo
"Pioneira, praia do Pinho, em Balneário Camboriú (SC), tem boa infraestrutura",turismo
"Clima família domina as areias de Barra Seca, em Linhares (ES)",turismo
Blog de Tec: WhatsApp culpa Apple por não oferecer versão web para iPhone,tec
WhatsApp ganha versão para PC,tec
"Microsoft anuncia HoloLens, óculos que cria holografias no mundo real",tec
"Microsoft apresenta Surface Hub, 'tablet' com 84 polegadas",tec
Microsoft anuncia alternativa ao Internet Explorer,tec
Donos de Xbox One poderão jogar em PCs e tablets com Windows 10,tec
Microsoft distribuirá Office de graça para futuros dispositivos móveis,tec
Windows 10 funcionará em celulares e tablets; atualização será grátis,tec
EUA pagarão US$ 134 mil a mulher após criar perfil falso dela no Facebook,tec
"Hotel de Gramado é o melhor do país, segundo usuários do site TripAdvisor",turismo
Microsoft deve mostrar mais do Windows 10 em evento nesta quarta,tec
IBM anuncia previsão de lucro em 2015 e receita no 4º tri abaixo das estimativas,tec
Netflix acelera expansão global e surpreende Wall Street,tec
Novos iPhones dão participação de mercado recorde à Apple na Coreia,tec
Restauração do Coliseu revela novidades; 'setores' foram descobertos,turismo
"Mensageiro Sideral: Bem-vindo a Ceres, o planeta anão",ciencia
"Menos solitários, casados se dizem mais satisfeitos com a vida",equilibrioesaude
Direito na UFF tem a maior nota de corte no Sisu; inscrições acabam 5ª,educacao
#hashtag: O inferno é aqui,tec
Twitter compra empresa indiana de marketing para dispositivos móveis,tec
Confira a 'carteira playstation' e outras bugigangas tecnológicas,tec
Surto de sarampo entre visitantes da Disney já atinge mais de 50 pessoas,turismo
Tribunais brasileiros aceitam posts e 'curtidas' como provas judiciais,tec
"Erramos: Legend Holdings, controladora da Lenovo, planeja IPO de até US$ 3 bi",tec
"Medicina na UFRN tem pontuação de 868,98, a mais alta no Sisu para curso",educacao
Secretário apoia reitor da USP para ex-aluno prestar 'serviço à sociedade',educacao
Google registra recorde de pesquisas por 'ar condicionado' no Brasil,tec
Pronatec Campo oferece 35 mil vagas para moradores de áreas rurais,educacao
Cientistas competem pela foto mais bonita; veja imagens,ciencia
Blog de Tec: Apperitivo: MEC leva informações sobre o Sisu para celulares,tec
Jovem é acusado de formação de quadrilha por 'curtidas' no Facebook,tec
Não há padrão técnico para detectar pedófilos na internet brasileira,tec
Ministério passa a exigir nota maior para novos cursos de direito,educacao
Reitor da USP propõe que ex-alunos prestem 'serviço à sociedade',educacao
"Para consultor, impor 'serviço à sociedade' fere preceito constitucional",educacao
Estudantes criam algoritmo que detecta possíveis pedófilos na web,tec
Relatório da ONU aponta 121 mi de crianças e adolescentes fora da escola,educacao
"Primeiro dia de Sisu tem 1,2 milhão de inscritos",educacao
"De olho em brasileiros, taxistas uruguaios aprendem português",turismo
"Legend Holdings, controladora da Lenovo, planeja IPO de até US$ 3 bi",tec
Chinesa ZTE diz que lucro dobrou no ano passado,tec
"Com maior concorrência, Sharp diz que não atingirá meta de lucro no ano",tec
Escritório de fraudes do Reino Unido finda investigação sobre negócio da HP,tec
Chinesa Xiaomi comprará fatia em empresa de software Kingsoft,tec
Uber quer criar 50 mil empregos e tirar 400 mil carros da rua na Europa,tec
Papa jesuíta aumenta interesse turístico por missões no Sul do país,turismo
"Próximo tablet da Apple pode vir com caneta stylus, diz analista",tec
Inscrições para o Sisu começam hoje; entenda como a nota do Enem é usada,educacao
Mensageiro Sideral: Começa a busca por mundos habitados,ciencia
"Novo acelerador de partículas será inaugurado em 2018, em Campinas",ciencia
Sisu abre inscrições para mais de 205 mil vagas em universidades públicas,educacao
"Facebook contratará 1.200 em novas áreas, como drones e realidade virtual",tec
Candidatos poderão se inscrever a uma vaga no Sisu a partir desta segunda,educacao
Colônias de férias impõem 'detox' de redes sociais aos adolescentes,educacao
"Aos 14, garoto com 50% da audição tira nota mil na redação do Enem",educacao
"Viagem pelo Marrocos: dunas, dromedários e castelos de areia",turismo
Jamaica prepara comemoração pelos 70 anos do nascimento de Bob Marley,turismo
Saúde Responde: Até que mês de gestação é seguro fazer sexo?,equilibrioesaude
Projeto permite monitorar aquário pelo smartphone,tec
LG anuncia notebook que pesa menos de um quilo,tec
Mensageiro Sideral: The Beagle has landed!,ciencia
"Blog de Tec: Código no Pirate Bay leva a vídeo de Schwarzenegger dizendo ""Eu voltarei""",tec
Bitcoin perde 86% de seu valor de pico e levanta dúvidas sobre sua viabilidade,tec
"'Medidas do governo dão a impressão de que quem faz cesárea é criminoso', diz médico",equilibrioesaude
Medo da dor do parto é o principal motivo de opção por cesárea,equilibrioesaude
Texto nota mil no Enem cita 'Peppa Pig' para falar sobre publicidade,educacao
Intel prevê receitas decepcionantes; ações caem,tec
Clareadores dentais só poderão ser vendidos com receita,equilibrioesaude
"Mulheres que usam redes sociais são menos estressadas, diz estudo",tec
Fornecedora de chips da Apple divulga lucro recorde e planos de expansão,tec
Google anuncia que deixará de vender óculos Glass após fim da 'fase de testes',tec
Facebook lança aplicativo que dá acesso gratuito à internet na Colômbia,tec
"Moovit, app de transporte público, recebe investimento de US$ 50 mi",tec
"Em posse de Chalita, Haddad diz que precisa 'dialogar' mais com professor",educacao
Samsung e BlackBerry negam notícia sobre acordo de compra,tec
Mensageiro Sideral: Mais um 'quase' para a civilização,ciencia
'NYT' divulga lista com 52 destinos para 2015; veja mais destaques,turismo
"Programa de demissão voluntária tem 1.472 funcionários aceitos, diz USP",educacao
Fotógrafo Danilo Verpa foi a Nova York; confira no Álbum de Viagem,turismo
Paixão por sagas literárias une alunos 'nota mil' na redação do Enem,educacao
"Antes de viajar para o exterior, veja 10 perguntas e respostas sobre vacina",turismo
Veja 13 orientações sobre o que o turista pode ou não pode fazer,turismo
Fabricante de chocolate oferece 'viagem Willy Wonka' no Caribe,turismo
Abecedário: Enem: por que tantos zeros na prova de redação?,educacao
Governo começa a distribuir remédio 3 em 1 para tratamento de HIV,equilibrioesaude
"Samsung oferece US$ 7,5 bilhões pela BlackBerry, diz agência",tec
EUA iniciarão debate sobre neutralidade de rede nesta semana,tec
"Leitura 'desde cedo' levou à nota máxima no Enem, diz estudante",educacao
Google faz parceria com montadoras para lançar carro autônomo,tec
Banco japonês terá robô como recepcionista,tec
Facebook começa a testar rede social voltada para empresas,tec
Começa nesta quinta a colheita da uva no Rio Grande do Sul,turismo
Maurício Tuffani: Cientistas contestam pescadores e apoiam lista de peixes em perigo,ciencia
Samsung inicia vendas de smartphone com sistema Tizen na Índia,tec
"Apple, Google e outras chegam a acordo judicial sobre contratações",tec
Anvisa libera uso medicinal de derivado da maconha,equilibrioesaude
Sucos de caixinha têm tantas calorias quanto refrigerantes,equilibrioesaude
Google lança aplicativo que traduz instantaneamente vídeo e voz; veja,turismo
Inep divulga o desempenho dos estudantes no Enem 2014; consulte,educacao
"Apple registra patente nos EUA para câmera similar à GoPro, diz blog",tec
Professores comentam as provas do terceiro dia da 2ª fase da Unicamp,educacao
Operadora Verizon lança serviço de internet para carros antigos nos EUA,tec
#hashtag: Enquanto o Enem não chega...,tec
"Terceiro dia de prova da Unicamp tem 12,3% de abstenção; veja a prova",educacao
"Computador pode conhecer pessoa melhor que seus familiares, diz estudo",tec
Ministro da Educação quer usar Enem como avaliação do ensino médio,educacao
"Nota de concluintes do ensino médio em redação do Enem cai 9,7%",educacao
Apenas 250 candidatos tiveram nota máxima na redação do Enem 2014,educacao
Lançamento de 'GTA 5' para PCs é adiado para março,tec
Sindicato diz estar 'apreensivo' com Chalita na educação municipal,educacao
MEC divulga nesta terça as notas do Enem 2014,educacao
Mensageiro Sideral: Uma olhada noutros planetas,ciencia
Blog de Tec: Apperitivo: Destaques da semana,tec
Cobra-cega baiana come pele da própria mãe,ciencia
Tecnologia de tradução começa a cumprir promessas,tec
Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,tec
"Feira CES, nos EUA, discute padrões para tornar a vida mais conectada",tec
Segunda fase do vestibular da Unicamp termina nesta terça,educacao
Unicamp divulga prova do segundo dia da segunda fase de seu vestibular,educacao
Microsoft reclama por Google ter revelado falha de segurança,tec
"Atentados em Paris não afetarão o turismo na Europa, diz OMT",turismo
"Segundo dia de prova da Unicamp tem 11,8% de abstenção",educacao
Spotify diz ter chegado a 60 milhões de usuários; 15 milhões são assinantes,tec
Facebook e Xiaomi discutiram investimento na fabricante chinesa,tec
"Alibaba e cidade sul-coreana negociam projeto de quase US$ 1 bi, diz jornal",tec
"Homens que postam muitas 'selfies' podem ter sinais de psicopatia, diz estudo",tec
Chalita aceita convite de Haddad para assumir secretaria da Educação,educacao
Candidatos já podem consultar vagas no Sisu 2015; inscrição começa dia 19,educacao
Universidade em Santa Catarina oferece vagas gratuitas para haitianos,educacao
Maurício Tuffani: A repressão na USP não começou com a ditadura,ciencia
Estudantes entram no segundo dia de prova da 2ª fase da Unicamp,educacao
Vênus cheira a ovo podre; veja lista com odores de outros planetas,ciencia
"Novo formato da 2ª fase da Unicamp exige melhor interpretação, dizem cursinhos",educacao
Primeiro dia da 2ª fase da Unicamp tem 11% de abstenção; veja a prova,educacao
OAB aplica neste domingo segunda fase do exame da Ordem,educacao
Segunda fase da Unicamp começa neste domingo,educacao
"Pernilongos atacam pessoas pelo cheiro, diz cientista",ciencia
